PRT_ID,SALES_PRICE
P05996,7810484.5
P09294,14808739.0
P03807,8113275.5
P00539,14091098.0
P01448,6981210.0
P06667,13920764.0
P09803,14836383.0
P05568,21746812.0
P05102,14928222.0
P04556,5674591.5
P03782,9057407.0
P02221,10820785.0
P03299,11538944.0
P08959,8972941.0
P09377,8066199.5
P09924,9951755.0
P01394,8261955.0
P07407,11769305.0
P08729,12675979.0
P09542,11655793.0
P01853,9996440.0
P08051,12972700.0
P08271,5779414.5
P02055,9358992.0
P01462,6595135.5
P03664,13662104.0
P02370,6488724.0
P07852,19698140.0
P06278,15697772.0
P08467,13492249.0
P00992,11123223.0
P05942,7145439.5
P03989,6648521.5
P07060,10715022.0
P00285,13894604.0
P04718,5658544.0
P00956,11624342.0
P07903,11338116.0
P09166,7905889.5
P04499,7217157.0
P04015,3654318.0
P09376,9478674.0
P00012,7149219.5
P08995,13886642.0
P02323,9580234.0
P01359,9114768.0
P07090,14343698.0
P08475,14051056.0
P02125,14436468.0
P07915,18930582.0
P06139,8633370.0
P03073,5241060.5
P08441,10268377.0
P01565,9493783.0
P00791,9340246.0
P06751,11994982.0
P04554,13570876.0
P03839,6931729.5
P01409,11121650.0
P07431,12626561.0
P03489,11912297.0
P06387,8606145.0
P06779,8494754.0
P01889,8297409.5
P06149,13237441.0
P08873,13516932.0
P03425,15077953.0
P09806,9055040.0
P04345,11175672.0
P04042,14004321.0
P09781,7834291.0
P00254,15020449.0
P09091,12938273.0
P04061,9525898.0
P06644,6323428.5
P08517,12872546.0
P07492,10997069.0
P04452,16247035.0
P08144,9497885.0
P02854,5704347.0
P04835,8809812.0
P00455,13132150.0
P07396,7643121.5
P07777,7493126.5
P05423,9552556.0
P05820,18473248.0
P01309,8404784.0
P04343,5807558.0
P05167,6905593.5
P03621,7206337.5
P01131,19369340.0
P04092,5570837.5
P07035,8319395.5
P04257,11095092.0
P00928,14758206.0
P09597,9374348.0
P09744,15406470.0
P08951,7240237.5
P03143,7857047.0
P00062,6463069.5
P06406,10302504.0
P07835,8374172.5
P00485,8606892.0
P09288,12754583.0
P04002,8982340.0
P04853,10014858.0
P03361,10043124.0
P05281,8306868.0
P06568,12005290.0
P07595,7915798.5
P02829,18538732.0
P03226,7392832.5
P03068,15251162.0
P04223,7681991.5
P01682,6760681.5
P01342,6975426.5
P01954,11092306.0
P03346,11854830.0
P06090,7188505.5
P08664,9144870.0
P02701,12179868.0
P03668,13263689.0
P05791,7315147.0
P04571,7406866.5
P04306,11069659.0
P06965,11380341.0
P00968,11734779.0
P07351,10530827.0
P07627,14179285.0
P02263,5405976.5
P00900,8068950.5
P05532,9842154.0
P02420,11125094.0
P02948,10676933.0
P02449,8959136.0
P04555,9503069.0
P08461,16472854.0
P03817,10922588.0
P01194,14816002.0
P00096,14385753.0
