PRT_ID,SALES_PRICE
P05996,7829519.0
P09294,14856532.0
P03807,8116332.0
P00539,14138891.0
P01448,6990885.5
P06667,13885251.0
P09803,14848282.0
P05568,21816498.0
P05102,14917302.0
P04556,5640275.0
P03782,9074870.0
P02221,10836339.0
P03299,11575795.0
P08959,8974999.0
P09377,8067211.5
P09924,9985919.0
P01394,8284280.0
P07407,11760596.0
P08729,12722913.0
P09542,11681933.0
P01853,9996159.0
P08051,12991281.0
P08271,5748562.0
P02055,9330313.0
P01462,6611826.0
P03664,13654450.0
P02370,6521503.0
P07852,19794644.0
P06278,15728709.0
P08467,13522635.0
P00992,11164729.0
P05942,7166986.0
P03989,6681909.5
P07060,10740293.0
P00285,13935755.0
P04718,5713467.5
P00956,11667411.0
P07903,11357758.0
P09166,7920118.0
P04499,7215493.5
P04015,3694957.5
P09376,9442119.0
P00012,7149628.0
P08995,13965941.0
P02323,9570818.0
P01359,9136729.0
P07090,14407105.0
P08475,14105321.0
P02125,14452181.0
P07915,19040724.0
P06139,8676796.0
P03073,5206881.5
P08441,10282595.0
P01565,9480139.0
P00791,9344255.0
P06751,11948145.0
P04554,13627699.0
P03839,6982954.0
P01409,11093009.0
P07431,12683741.0
P03489,11900086.0
P06387,8613792.0
P06779,8523719.0
P01889,8310321.0
P06149,13328036.0
P08873,13539117.0
P03425,15126803.0
P09806,9035725.0
P04345,11148529.0
P04042,13962517.0
P09781,7835166.5
P00254,15029094.0
P09091,12963771.0
P04061,9521138.0
P06644,6373754.0
P08517,12945641.0
P07492,11064889.0
P04452,16287642.0
P08144,9517291.0
P02854,5672268.0
P04835,8827777.0
P00455,13169114.0
P07396,7650797.0
P07777,7310603.5
P05423,9584627.0
P05820,18554906.0
P01309,8407171.0
P04343,5783472.5
P05167,6895524.0
P03621,7246556.0
P01131,19478610.0
P04092,5557971.5
P07035,8399812.0
P04257,11122581.0
P00928,14813377.0
P09597,9363931.0
P09744,15395381.0
P08951,7252996.5
P03143,7888905.5
P00062,6452994.5
P06406,10342719.0
P07835,8377237.5
P00485,8621375.0
P09288,12779173.0
P04002,8961209.0
P04853,10029847.0
P03361,10072562.0
P05281,8326337.0
P06568,12005223.0
P07595,7961768.0
P02829,18512510.0
P03226,7397906.0
P03068,15301773.0
P04223,7715776.0
P01682,6780561.0
P01342,7013193.5
P01954,11122033.0
P03346,11840855.0
P06090,7203386.5
P08664,9183079.0
P02701,12176797.0
P03668,13296485.0
P05791,7307235.0
P04571,7414876.0
P04306,11035758.0
P06965,11404499.0
P00968,11815427.0
P07351,10552387.0
P07627,14137800.0
P02263,5359454.5
P00900,7990480.5
P05532,9809897.0
P02420,11122306.0
P02948,10668420.0
P02449,8999304.0
P04555,9538153.0
P08461,16573258.0
P03817,10942069.0
P01194,14896956.0
P00096,14430851.0
P06955,10235498.0
P07375,9952653.0
P01198,9930385.0
P06393,7015444.0
P00973,20283176.0
P08413,16099146.0
P08452,10950005.0
P05808,18376782.0
P01732,9777083.0
P03265,8574130.0
P09269,14850724.0
P02005,12473661.0
P09884,9047853.0
P03077,10162189.0
P02144,12078191.0
P01972,6169102.5
P03272,20188186.0
P04748,12682877.0
P09255,14840361.0
P02072,11942522.0
P05111,18732858.0
P05943,12202901.0
P04135,15740940.0
P03351,8994112.0
P02627,10437991.0
P02406,9707250.0
P05640,9693454.0
P09231,12210401.0
P06390,8459398.0
P08275,10576523.0
P00571,7586145.0
P03094,15354239.0
P02145,15303893.0
P01403,11615131.0
P00398,9476781.0
P05079,11952471.0
P08844,11811427.0
P05122,13739289.0
P02734,13634162.0
P07188,14742892.0
P05561,13419770.0
P00652,12328821.0
P01072,9720929.0
P00385,8900049.0
P05519,10056961.0
P01410,8188929.0
P05804,6486950.5
P07515,10665179.0
P00691,7992641.0
P03592,7422143.5
P09493,13508431.0
P04172,7689471.0
P01605,9453754.0
P03956,6346761.0
P05076,8414690.0
P05695,12678414.0
P00993,12137537.0
P02468,9759741.0
P06320,4137016.5
P02001,13175371.0
P08770,9154577.0
P00229,17045918.0
P06646,11284651.0
P04466,8049367.0
P05793,7461865.5
P01750,11376928.0
P09131,7964487.0
P02168,8620951.0
P02511,6126246.0
P07343,9280348.0
P01376,21604982.0
P07422,13430571.0
P01769,8949978.0
P08586,8600359.0
P06488,6725770.5
P01230,7764576.0
P02908,6933533.0
P08831,19144526.0
P03288,14183613.0
P00680,5696687.5
P02031,7759564.0
P04875,6072975.5
P07956,12056519.0
P08447,8873509.0
P05865,9386527.0
P09672,14557561.0
P09920,8166876.5
P04910,7516731.5
P00162,13985698.0
P01825,9469796.0
P05292,7862740.5
P02712,12669039.0
P07747,8425701.0
P07472,12666989.0
P00068,12389393.0
P00750,16770932.0
P01938,12256060.0
P08240,8018224.5
P05994,8619493.0
P00744,11371379.0
P00792,13265164.0
P04083,6357995.5
P01744,13152607.0
P03503,12779703.0
P04256,7168779.0
P05332,8896183.0
P04078,10343494.0
P06574,17717154.0
P04752,11263534.0
P03316,13961838.0
P07291,10290049.0
P07280,12242949.0
P04397,7902912.0
P02025,12920736.0
P09003,15564278.0
P03088,8973963.0
P05216,17003698.0
P00823,11856079.0
P07932,19944488.0
P02680,13318592.0
P03407,11744593.0
P06860,14198187.0
P06832,8347758.0
P00361,17431736.0
P06394,9162217.0
P03881,8605471.0
P02725,8355994.0
P00544,14564474.0
P08809,10948255.0
P02307,9452819.0
P08485,9343781.0
P09159,13647821.0
P01398,10494287.0
P02495,7009807.5
P08769,9390470.0
P00458,11893091.0
P05850,19686878.0
P06648,8440300.0
P05003,7644046.0
P03602,14823045.0
P03201,8971613.0
P00489,10571085.0
P06958,8523869.0
P04750,10421711.0
P06660,9886719.0
P04403,12473045.0
P04175,10900571.0
P07433,11675817.0
P03525,9272405.0
P09373,6552904.0
P05845,8716137.0
P05717,9097498.0
P00953,11016801.0
P01301,12294913.0
P07032,6949933.0
P09312,7868080.5
P02357,11003720.0
P00029,12601609.0
P06760,11029219.0
P03206,11096308.0
P08261,11430837.0
P07838,14310651.0
P03558,11158211.0
P03700,7170428.5
P06412,12895757.0
P04043,11723191.0
P03850,9167111.0
P05426,6903369.0
P00178,8756015.0
P03363,11501730.0
P01018,13835905.0
P00572,9393175.0
P02373,13149712.0
P04813,7813117.0
P05372,4845274.0
P04285,9967893.0
P00459,14003592.0
P02208,6299606.5
P08567,8196817.5
P07415,22516086.0
P02413,9417980.0
P02586,7817385.5
P05842,9818974.0
P05225,13802324.0
P03024,9043852.0
P04596,3990147.5
P01389,14925261.0
P03708,7749415.5
P08783,9684069.0
P06624,14387151.0
P02243,17312186.0
P00020,5814514.0
P05876,8099352.0
P07232,8435438.0
P02855,10145380.0
P09303,9684064.0
P02015,8968801.0
P05454,13445908.0
P07348,12048941.0
P03637,11686051.0
P00263,7549500.0
P02270,12949798.0
P06691,7635958.0
P04068,6949507.0
P04812,7536722.0
P05806,15853569.0
P08297,8693691.0
P09086,20471972.0
P00775,10504111.0
P06970,15512505.0
P07630,9991469.0
P06558,4039662.5
P01847,12379287.0
P04412,6539345.0
P05028,9030097.0
P04089,4296102.0
P03672,9953835.0
P05147,7967141.0
P08288,11455308.0
P01330,11526605.0
P04020,10801437.0
P07516,10146287.0
P03129,13775211.0
P07204,13555405.0
P02045,9818249.0
P08996,15522806.0
P00574,9893516.0
P02149,10806407.0
P09851,15706526.0
P00509,22531524.0
P00136,19981776.0
P02618,13729156.0
P07265,8549747.0
P00855,15064993.0
P03046,7421196.5
P10026,9237091.0
P00177,8651693.0
P09301,7720700.0
P03284,8877960.0
P06088,7796918.0
P01106,8064684.5
P05623,11482741.0
P01357,19232228.0
P00215,16653647.0
P05023,18456918.0
P02983,7875354.0
P05782,8941936.0
P05733,15442885.0
P02670,9204731.0
P08342,8447498.0
P09732,13612791.0
P05262,12135014.0
P05661,8485403.0
P07639,12476546.0
P08096,12352980.0
P09511,14849303.0
P00822,11236753.0
P06290,8824451.0
P06505,11586359.0
P07653,9309044.0
P06447,20657858.0
P04980,8342947.0
P05638,14062709.0
P07544,8839464.0
P01335,10688623.0
P05311,8401653.0
P03627,8611255.0
P03784,6384136.0
P01464,12594369.0
P01171,10551490.0
P07123,9849093.0
P09662,15548283.0
P03540,8534139.0
P05302,6417327.0
P08705,9100389.0
P06665,6649591.5
P04037,10599585.0
P00325,9206085.0
P08837,12415702.0
P05445,13058335.0
P00292,8540660.0
P05044,10917660.0
P03002,6143983.0
P05551,10092997.0
P01037,20382830.0
P02316,7302669.0
P07532,16730138.0
P02051,12347053.0
P00817,12146214.0
P05975,8898904.0
P09942,6973420.0
P00488,11565670.0
P03977,8630797.0
P07179,12741971.0
P04074,8820777.0
P04318,14048165.0
P07771,10808567.0
P06431,12969221.0
P00647,13551660.0
P03725,13054971.0
P00359,14506896.0
P03884,5653994.0
P04772,7056766.0
P04202,7485286.0
P07384,11159727.0
P09375,7630746.0
P02603,9809674.0
P05744,12776937.0
P00454,9013529.0
P03580,10190601.0
P01351,10813979.0
P05632,8183050.0
P02658,13064923.0
P03487,11458445.0
P05745,7249683.0
P08616,20235726.0
P00575,10313149.0
P00782,11584249.0
P09266,5021264.0
P05541,9455335.0
P07213,12091545.0
P03123,7022588.5
P01741,8699298.0
P04336,9423733.0
P02060,19115772.0
P04800,11336045.0
P01707,6983274.5
P06617,6875706.0
P08260,11206214.0
P07352,13104659.0
P01510,4913662.5
P06564,13157737.0
P08889,9352194.0
P07268,11659666.0
P08641,12507319.0
P03743,8332783.0
P08861,9367481.0
P07687,9165705.0
P06080,6025242.0
P01691,7602767.5
P03308,6030508.5
P00113,10608649.0
P04949,8495283.0
P04243,9609075.0
P04199,11870581.0
P02919,14942710.0
P06267,7445758.0
P07383,14547317.0
P05429,13918935.0
P07746,9718394.0
P08241,13873011.0
P00774,9662335.0
P02143,14763614.0
P00054,15540442.0
P05676,10170011.0
P05875,5167865.0
P05395,11213966.0
P07026,8184253.0
P09598,8906032.0
P09339,20691762.0
P03381,9245430.0
P08655,14313119.0
P02719,6775198.5
P06426,11264763.0
P06890,13239149.0
P02086,8355998.0
P00830,6241061.5
P06941,16589464.0
P02557,11517181.0
P07158,14488629.0
P08899,9150023.0
P10027,8631113.0
P03382,2916316.75
P02619,10547307.0
P01966,14675866.0
P01898,16335402.0
P08328,14284455.0
P08153,10685367.0
P03374,7371331.5
P02884,9839624.0
P04956,7423089.0
P03101,8508041.0
P02129,10457652.0
P08409,14163338.0
P04789,9156646.0
P06595,13862912.0
P08818,19789448.0
P00049,18257858.0
P08666,12930972.0
P05554,11987370.0
P07193,13401763.0
P09408,9749069.0
P04719,11642353.0
P04932,7563878.0
P08708,20579582.0
P02340,13482091.0
P03249,12423542.0
P06831,9627267.0
P08001,7205651.0
P03973,4334257.0
P00444,10543049.0
P04158,9052951.0
P05855,14503970.0
P07262,11881022.0
P05559,5596090.0
P05021,8797659.0
P04934,17663758.0
P04829,7176949.5
P00660,9083601.0
P03892,13667671.0
P01406,9337810.0
P01094,8870973.0
P05683,10707563.0
P07631,8680536.0
P00484,18931458.0
P05440,6444710.0
P04666,13905641.0
P08189,8502282.0
P09308,6105490.0
P05750,9470263.0
P00197,11378793.0
P01039,10278734.0
P09092,7754455.0
P06411,9506663.0
P04634,7799926.0
P09504,19709830.0
P01248,7413859.0
P00972,12931835.0
P00715,11904511.0
P02242,11659345.0
P07921,8043000.5
P00696,14160693.0
P08880,9332456.0
P07657,6667143.5
P06355,6373914.5
P06033,7125971.0
P00383,6740979.5
P09085,18251562.0
P06524,8255299.5
P01567,11601749.0
P09132,7388659.0
P00940,12711179.0
P08171,20637040.0
P00456,12121913.0
P04128,6647272.0
P02328,13338975.0
P00793,13750224.0
P02409,8531582.0
P01064,13287126.0
P05038,12003825.0
P05479,8421537.0
P00326,8794501.0
P00974,7701470.5
P05278,11221482.0
P08168,9551442.0
P05103,13654763.0
P04646,9449180.0
P08299,11583311.0
P00859,11684915.0
P02708,4682111.0
P09223,9186909.0
P03765,8262543.0
P03835,13717640.0
P02787,12933227.0
P00567,20285870.0
P01184,20796554.0
P04181,8982838.0
P01221,12941323.0
P09360,8156311.5
P07530,11547771.0
P04603,7170494.0
P01306,8799824.0
P08283,19900032.0
P05162,11265463.0
P09889,11004464.0
P09432,9178495.0
P01524,18540736.0
P07172,14334106.0
P03266,7144102.5
P07889,9868969.0
P04431,7046187.0
P01797,9319398.0
P00268,13272731.0
P08897,11871695.0
P04788,7570466.0
P08215,10580901.0
P03595,9569481.0
P01202,13498401.0
P01297,15117169.0
P00618,12966172.0
P05952,13939409.0
P00102,15023041.0
P09921,15615215.0
P09040,14898609.0
P01561,19031012.0
P03040,12225807.0
P01726,9586058.0
P08303,13198705.0
P08679,7834808.0
P00044,13940201.0
P03533,6605517.0
P04424,9572125.0
P04909,13886325.0
P00235,11458683.0
P05419,8510353.0
P05054,10150847.0
P03596,6884194.0
P07307,12679505.0
P05807,9231668.0
P05815,5186406.5
P09586,12746427.0
P07811,7886972.5
P06349,6957295.5
P02253,10175768.0
P02795,12081859.0
P06160,2447413.5
P00762,19520710.0
P00731,13538670.0
P02460,8788376.0
P03135,16164202.0
P00013,10003432.0
P02202,8422497.0
P05706,18393548.0
P06135,8207370.0
