PRT_ID,SALES_PRICE
P05996,6839468.471738003
P09294,13715870.337371439
P03807,7798807.747895308
P00539,12182356.929379344
P01448,7033716.053528696
P06667,13253206.775695033
P09803,13957611.775507256
P05568,21444287.20296009
P05102,12625709.605763502
P04556,7186434.893144153
P03782,9663302.581342056
P02221,12494516.37555661
P03299,11397776.812168792
P08959,8634327.564215258
P09377,7401770.888491377
P09924,8968417.673266321
P01394,8625365.743768513
P07407,10254787.453141868
P08729,13642356.799522057
P09542,9601059.866317682
P01853,9244226.369702317
P08051,11025843.12942367
P08271,7360499.52822338
P02055,8525201.278523833
P01462,7802438.185078569
P03664,12763131.604438074
P02370,7505194.1446124315
P07852,18244692.6963083
P06278,15572314.934897758
P08467,12359729.935285464
P00992,13043440.270704962
P05942,7487153.99535276
P03989,7268484.3360082805
P07060,11450052.088672116
P00285,13347383.467853583
P04718,5667537.963693522
P00956,12672982.654091962
P07903,12608252.733504549
P09166,8364471.54977493
P04499,8222001.953999355
P04015,3322512.9764705375
P09376,8469721.404625542
P00012,6403540.553416528
P08995,12020142.67092476
P02323,10236382.818284854
P01359,7642622.516657837
P07090,13034929.173168197
P08475,13155477.10462723
P02125,13895042.77829168
P07915,17826395.950941533
P06139,8930825.201577924
P03073,5655078.5522387475
P08441,9420699.096819788
P01565,8485316.219921067
P00791,8629079.492093414
P06751,12013568.348924048
P04554,13995871.166642018
P03839,8209631.465279609
P01409,9576711.781611577
P07431,12335418.032337643
P03489,13047185.44611314
P06387,9249217.559540316
P06779,9257407.894644462
P01889,7517040.072569102
P06149,12869722.415544301
P08873,11519552.71926777
P03425,16017010.763656937
P09806,9095334.250347137
P04345,12527856.423316285
P04042,13052991.772354566
P09781,7610547.301856466
P00254,12672182.482348584
P09091,15594673.808264777
P04061,11519641.695209645
P06644,6562642.5947113335
P08517,12733129.977022082
P07492,10208413.71064426
P04452,13460535.326658636
P08144,7969095.159552321
P02854,8211453.418116823
P04835,10075293.155983686
P00455,12599707.32646864
P07396,7903998.537559494
P07777,6384620.086292103
P05423,8785676.238676272
P05820,15717777.236380562
P01309,6783276.583467446
P04343,5160968.8812304735
P05167,7226804.303309232
P03621,5636418.0563889
P01131,16559454.205340832
P04092,6263103.328548178
P07035,9522215.08827743
P04257,9831244.39698346
P00928,15360461.833977804
P09597,9953905.038154408
P09744,13374427.687390238
P08951,6468521.843118474
P03143,8915465.630474366
P00062,6436716.3288798705
P06406,10986117.637044609
P07835,9198943.71846503
P00485,5533654.027795687
P09288,11383522.119993694
P04002,11250599.224808812
P04853,8164176.543223605
P03361,11336843.574558504
P05281,7782668.159630634
P06568,10560123.59529198
P07595,8041366.263470516
P02829,17030394.715315863
P03226,8741984.144808218
P03068,13722142.938190162
P04223,7995458.026439942
P01682,7194796.290495738
P01342,7570759.257122874
P01954,12595047.934020035
P03346,13939074.216310635
P06090,7632488.224793613
P08664,9722549.677593492
P02701,12580881.387243226
P03668,12597990.163401715
P05791,8787443.383639134
P04571,6993774.275718048
P04306,10103875.015683204
P06965,8628060.247293778
P00968,10790347.986128442
P07351,8592161.009161845
P07627,12137167.525230475
P02263,5263972.633153118
P00900,7471560.3547986
P05532,7827108.095149934
P02420,9430768.297315747
P02948,11905633.884232871
P02449,10382255.696135014
P04555,8923746.686335705
P08461,15178355.13436485
P03817,10695742.420542136
